,cid,label,left,right,top,bottom,width,height,score
0,2,car,591,911,482,650,320,168,0.99045604
0,2,car,593,912,482,651,319,169,0.99101853
1,2,car,591,911,482,650,320,168,0.99045604
0,2,car,592,912,482,651,320,169,0.9904916
1,2,car,593,912,482,651,319,169,0.99101853
2,2,car,591,911,482,650,320,168,0.99045604
0,2,car,723,1189,491,680,466,189,0.9941147
1,2,car,592,912,482,651,320,169,0.9904916
2,2,car,593,912,482,651,319,169,0.99101853
3,2,car,591,911,482,650,320,168,0.99045604
0,2,car,722,1191,490,681,469,191,0.9944046
1,2,car,723,1189,491,680,466,189,0.9941147
2,2,car,592,912,482,651,320,169,0.9904916
3,2,car,593,912,482,651,319,169,0.99101853
4,2,car,591,911,482,650,320,168,0.99045604
0,2,car,723,1190,490,680,467,190,0.993658
1,2,car,722,1191,490,681,469,191,0.9944046
2,2,car,723,1189,491,680,466,189,0.9941147
3,2,car,592,912,482,651,320,169,0.9904916
4,2,car,593,912,482,651,319,169,0.99101853
5,2,car,591,911,482,650,320,168,0.99045604
0,2,car,720,1189,490,681,469,191,0.99338204
1,2,car,723,1190,490,680,467,190,0.993658
2,2,car,722,1191,490,681,469,191,0.9944046
3,2,car,723,1189,491,680,466,189,0.9941147
4,2,car,592,912,482,651,320,169,0.9904916
5,2,car,593,912,482,651,319,169,0.99101853
6,2,car,591,911,482,650,320,168,0.99045604
0,2,car,720,1192,491,680,472,189,0.9947525
1,2,car,720,1189,490,681,469,191,0.99338204
2,2,car,723,1190,490,680,467,190,0.993658
3,2,car,722,1191,490,681,469,191,0.9944046
4,2,car,723,1189,491,680,466,189,0.9941147
5,2,car,592,912,482,651,320,169,0.9904916
6,2,car,593,912,482,651,319,169,0.99101853
7,2,car,591,911,482,650,320,168,0.99045604
0,2,car,720,1189,491,679,469,188,0.99389535
1,2,car,720,1192,491,680,472,189,0.9947525
2,2,car,720,1189,490,681,469,191,0.99338204
3,2,car,723,1190,490,680,467,190,0.993658
4,2,car,722,1191,490,681,469,191,0.9944046
5,2,car,723,1189,491,680,466,189,0.9941147
6,2,car,592,912,482,651,320,169,0.9904916
7,2,car,593,912,482,651,319,169,0.99101853
8,2,car,591,911,482,650,320,168,0.99045604
0,2,car,723,1190,491,680,467,189,0.9925984
1,2,car,720,1189,491,679,469,188,0.99389535
2,2,car,720,1192,491,680,472,189,0.9947525
3,2,car,720,1189,490,681,469,191,0.99338204
4,2,car,723,1190,490,680,467,190,0.993658
5,2,car,722,1191,490,681,469,191,0.9944046
6,2,car,723,1189,491,680,466,189,0.9941147
7,2,car,592,912,482,651,320,169,0.9904916
8,2,car,593,912,482,651,319,169,0.99101853
9,2,car,591,911,482,650,320,168,0.99045604
0,2,car,723,1188,491,680,465,189,0.9940172
1,2,car,723,1190,491,680,467,189,0.9925984
2,2,car,720,1189,491,679,469,188,0.99389535
3,2,car,720,1192,491,680,472,189,0.9947525
4,2,car,720,1189,490,681,469,191,0.99338204
5,2,car,723,1190,490,680,467,190,0.993658
6,2,car,722,1191,490,681,469,191,0.9944046
7,2,car,723,1189,491,680,466,189,0.9941147
8,2,car,592,912,482,651,320,169,0.9904916
9,2,car,593,912,482,651,319,169,0.99101853
10,2,car,591,911,482,650,320,168,0.99045604
0,2,car,720,1190,490,680,470,190,0.99366015
1,2,car,723,1188,491,680,465,189,0.9940172
2,2,car,723,1190,491,680,467,189,0.9925984
3,2,car,720,1189,491,679,469,188,0.99389535
4,2,car,720,1192,491,680,472,189,0.9947525
5,2,car,720,1189,490,681,469,191,0.99338204
6,2,car,723,1190,490,680,467,190,0.993658
7,2,car,722,1191,490,681,469,191,0.9944046
8,2,car,723,1189,491,680,466,189,0.9941147
9,2,car,592,912,482,651,320,169,0.9904916
10,2,car,593,912,482,651,319,169,0.99101853
11,2,car,591,911,482,650,320,168,0.99045604
0,2,car,720,1190,490,680,470,190,0.99316007
1,2,car,720,1190,490,680,470,190,0.99366015
2,2,car,723,1188,491,680,465,189,0.9940172
3,2,car,723,1190,491,680,467,189,0.9925984
4,2,car,720,1189,491,679,469,188,0.99389535
5,2,car,720,1192,491,680,472,189,0.9947525
6,2,car,720,1189,490,681,469,191,0.99338204
7,2,car,723,1190,490,680,467,190,0.993658
8,2,car,722,1191,490,681,469,191,0.9944046
9,2,car,723,1189,491,680,466,189,0.9941147
10,2,car,592,912,482,651,320,169,0.9904916
11,2,car,593,912,482,651,319,169,0.99101853
12,2,car,591,911,482,650,320,168,0.99045604
0,2,car,721,1190,490,680,469,190,0.9935835
1,2,car,720,1190,490,680,470,190,0.99316007
